ID,crop,distr,prov,year,years,area,prod,yield
1122,cotton,Mohmand Agency,FATA,2007,2007-08,0.00,0.00,0
1123,cotton,North Waziristan Agency,FATA,2007,2007-08,0.00,0.00,0
1124,cotton,Orakzai Agency,FATA,2007,2007-08,0.00,0.00,0
1125,cotton,South Waziristan Agency,FATA,2007,2007-08,0.00,0.00,0
1126,cotton,Islamabad,FEDERAL,2007,2007-08,0.00,0.00,0
1127,cotton,Astore,GILGIT BALTISTAN,2007,2007-08,0.00,0.00,0
1128,cotton,Baltistan,GILGIT BALTISTAN,2007,2007-08,0.00,0.00,0
1129,cotton,Diamir,GILGIT BALTISTAN,2007,2007-08,0.00,0.00,0
1130,cotton,Ghanche,GILGIT BALTISTAN,2007,2007-08,0.00,0.00,0
1131,cotton,Ghizer,GILGIT BALTISTAN,2007,2007-08,0.00,0.00,0
1132,cotton,Gilgit,GILGIT BALTISTAN,2007,2007-08,0.00,0.00,0
1133,cotton,Abbottabad,KPK,2007,2007-08,0.00,0.00,0
1134,cotton,Bannu,KPK,2007,2007-08,0.00,0.00,0
1135,cotton,Battagram,KPK,2007,2007-08,0.00,0.00,0
1136,cotton,Buner,KPK,2007,2007-08,0.00,0.00,0
1137,cotton,Charsadda,KPK,2007,2007-08,0.00,0.00,0
1138,cotton,Chitral,KPK,2007,2007-08,0.00,0.00,0
1139,cotton,Dera Ismail Khan,KPK,2007,2007-08,0.20,0.50,425
1140,cotton,Hangu,KPK,2007,2007-08,0.00,0.00,0
1141,cotton,Haripur,KPK,2007,2007-08,0.00,0.00,0
1142,cotton,Karak,KPK,2007,2007-08,0.00,0.00,0
1143,cotton,Kohat,KPK,2007,2007-08,0.00,0.00,0
1144,cotton,Kohistan,KPK,2007,2007-08,0.00,0.00,0
1145,cotton,Lakki Marwat,KPK,2007,2007-08,0.00,0.00,0
1146,cotton,Lower Dir,KPK,2007,2007-08,0.00,0.00,0
1147,cotton,Malakand,KPK,2007,2007-08,0.00,0.00,0
1148,cotton,Mansehra,KPK,2007,2007-08,0.00,0.00,0
1149,cotton,Mardan,KPK,2007,2007-08,0.00,0.00,0
1150,cotton,Nowshera,KPK,2007,2007-08,0.00,0.00,0
1151,cotton,Peshawar,KPK,2007,2007-08,0.00,0.00,0
1152,cotton,Shangla,KPK,2007,2007-08,0.00,0.00,0
1153,cotton,Swabi,KPK,2007,2007-08,0.00,0.00,0
1154,cotton,Swat,KPK,2007,2007-08,0.00,0.00,0
1155,cotton,Tank,KPK,2007,2007-08,0.00,0.00,0
1156,cotton,Upper Dir,KPK,2007,2007-08,0.00,0.00,0
1157,cotton,Attock,PUNJAB,2007,2007-08,0.00,0.00,0
1158,cotton,Bahawalnagar,PUNJAB,2007,2007-08,225.00,855.65,646
1159,cotton,Bahawalpur,PUNJAB,2007,2007-08,290.15,1153.73,676
1160,cotton,Bhakkar,PUNJAB,2007,2007-08,4.86,11.40,399
1161,cotton,Chakwal,PUNJAB,2007,2007-08,0.40,0.39,166
1162,cotton,Chiniot,PUNJAB,2007,2007-08,0.00,0.00,0
1163,cotton,Dera Ghazi Khan,PUNJAB,2007,2007-08,106.43,464.24,742
1164,cotton,Faisalabad,PUNJAB,2007,2007-08,37.64,106.52,481
1165,cotton,Gujranwala,PUNJAB,2007,2007-08,0.00,0.00,0
1166,cotton,Gujrat,PUNJAB,2007,2007-08,0.00,0.00,0
1167,cotton,Hafizabad,PUNJAB,2007,2007-08,0.00,0.00,0
1168,cotton,Jhang,PUNJAB,2007,2007-08,53.01,159.74,512
1169,cotton,Jhelum,PUNJAB,2007,2007-08,0.40,0.43,183
1170,cotton,Kasur,PUNJAB,2007,2007-08,10.93,20.53,319
1171,cotton,Khanewal,PUNJAB,2007,2007-08,191.01,736.69,656
1172,cotton,Khushab,PUNJAB,2007,2007-08,0.40,0.49,208
1173,cotton,Lahore,PUNJAB,2007,2007-08,0.00,0.00,0
1174,cotton,Layyah,PUNJAB,2007,2007-08,36.42,118.26,552
1175,cotton,Lodhran,PUNJAB,2007,2007-08,209.22,865.13,703
1176,cotton,Mandi Bahauddin,PUNJAB,2007,2007-08,2.02,3.11,262
1177,cotton,Mianwali,PUNJAB,2007,2007-08,8.90,32.60,623
1178,cotton,Multan,PUNJAB,2007,2007-08,188.98,760.06,684
1179,cotton,Muzaffargarh,PUNJAB,2007,2007-08,198.80,741.94,634
1180,cotton,Nankana Sahib,PUNJAB,2007,2007-08,0.40,0.47,200
1181,cotton,Narowal,PUNJAB,2007,2007-08,0.00,0.00,0
1182,cotton,Okara,PUNJAB,2007,2007-08,26.30,78.78,509
1183,cotton,Pakpattan,PUNJAB,2007,2007-08,57.06,215.08,641
1184,cotton,Rahim Yar Khan,PUNJAB,2007,2007-08,275.99,1118.08,689
1185,cotton,Rajanpur,PUNJAB,2007,2007-08,138.80,602.67,738
1186,cotton,Rawalpindi,PUNJAB,2007,2007-08,0.00,0.00,0
1187,cotton,Sahiwal,PUNJAB,2007,2007-08,81.74,229.65,478
1188,cotton,Sargodha,PUNJAB,2007,2007-08,7.28,11.01,257
1189,cotton,Sheikhupura,PUNJAB,2007,2007-08,0.00,0.00,0
1190,cotton,Sialkot,PUNJAB,2007,2007-08,0.00,0.00,0
1191,cotton,Toba Tek Singh,PUNJAB,2007,2007-08,38.85,103.63,453
1192,cotton,Vehari,PUNJAB,2007,2007-08,233.90,671.72,488
1193,cotton,Badin,SINDH,2007,2007-08,14.90,65.10,743
1194,cotton,Dadu,SINDH,2007,2007-08,11.20,45.50,691
1195,cotton,Ghotki,SINDH,2007,2007-08,97.60,434.90,758
1196,cotton,Hyderabad,SINDH,2007,2007-08,6.80,25.70,643
1197,cotton,Jacobabad,SINDH,2007,2007-08,0.00,0.00,0
1198,cotton,Jamshoro,SINDH,2007,2007-08,14.10,55.00,663
1199,cotton,Karachi,SINDH,2007,2007-08,0.50,0.10,34
1200,cotton,Kashmore,SINDH,2007,2007-08,0.10,0.50,850
1201,cotton,Khairpur,SINDH,2007,2007-08,76.10,337.70,754
1202,cotton,Larkana,SINDH,2007,2007-08,2.90,12.20,715
1203,cotton,Matiari,SINDH,2007,2007-08,32.90,129.80,671
1204,cotton,Mirpur Khas,SINDH,2007,2007-08,37.20,148.50,679
1205,cotton,Naushahro Feroze,SINDH,2007,2007-08,38.60,168.80,743
1206,cotton,Qambar Shahdadkot,SINDH,2007,2007-08,0.00,0.00,0
1207,cotton,Sanghar,SINDH,2007,2007-08,132.40,518.10,665
1208,cotton,Shaheed Benazirabad,SINDH,2007,2007-08,57.20,243.50,724
1209,cotton,Shikarpur,SINDH,2007,2007-08,0.30,1.10,623
1210,cotton,Sukkur,SINDH,2007,2007-08,33.80,140.90,709
1211,cotton,Tando Allahyar,SINDH,2007,2007-08,18.20,78.20,730
1212,cotton,Tando Muhammad Khan,SINDH,2007,2007-08,4.50,17.30,654
1213,cotton,Tharparkar,SINDH,2007,2007-08,1.00,3.90,663
1214,cotton,Thatta,SINDH,2007,2007-08,0.80,3.30,701
1215,cotton,Umerkot,SINDH,2007,2007-08,26.80,106.10,673
1216,cotton,Bagh,AJK,2008,2008-09,0.00,0.00,0
1217,cotton,Bhimber,AJK,2008,2008-09,0.00,0.00,0
1218,cotton,Hattian,AJK,2008,2008-09,0.00,0.00,0
1219,cotton,Haveli,AJK,2008,2008-09,0.00,0.00,0
1220,cotton,Kotli,AJK,2008,2008-09,0.00,0.00,0
1221,cotton,Mirpur,AJK,2008,2008-09,0.00,0.00,0
1222,cotton,Muzaffarabad,AJK,2008,2008-09,0.00,0.00,0
1223,cotton,Neelam,AJK,2008,2008-09,0.00,0.00,0
1224,cotton,Poonch,AJK,2008,2008-09,0.00,0.00,0
1225,cotton,Sudhnoti,AJK,2008,2008-09,0.00,0.00,0
1226,cotton,Awaran,BALOCHISTAN,2008,2008-09,0.80,2.10,446
1227,cotton,Barkhan,BALOCHISTAN,2008,2008-09,3.70,9.60,441
1228,cotton,Bolan,BALOCHISTAN,2008,2008-09,2.00,5.00,425
1229,cotton,Chagai,BALOCHISTAN,2008,2008-09,2.50,6.20,422
1230,cotton,Dera Bugti,BALOCHISTAN,2008,2008-09,1.70,4.40,440
1231,cotton,Gwadar,BALOCHISTAN,2008,2008-09,0.00,0.00,0
1232,cotton,Jafarabad,BALOCHISTAN,2008,2008-09,0.00,0.00,0
1233,cotton,Jhal Magsi,BALOCHISTAN,2008,2008-09,0.30,0.80,453
1234,cotton,Kalat,BALOCHISTAN,2008,2008-09,0.00,0.00,0
1235,cotton,Kech,BALOCHISTAN,2008,2008-09,0.00,0.00,0
1236,cotton,Kharan,BALOCHISTAN,2008,2008-09,1.90,5.00,447
1237,cotton,Khuzdar,BALOCHISTAN,2008,2008-09,5.40,13.40,422
1238,cotton,Kohlu,BALOCHISTAN,2008,2008-09,1.00,2.50,425
1239,cotton,Lasbela,BALOCHISTAN,2008,2008-09,5.00,13.60,462
1240,cotton,Loralai,BALOCHISTAN,2008,2008-09,0.50,1.20,408
1241,cotton,Mastung,BALOCHISTAN,2008,2008-09,0.00,0.00,0
1242,cotton,Musakhel,BALOCHISTAN,2008,2008-09,0.00,0.00,0
1243,cotton,Nasirabad,BALOCHISTAN,2008,2008-09,3.70,9.30,427
1244,cotton,Nushki,BALOCHISTAN,2008,2008-09,0.00,0.00,0
1245,cotton,Panjgur,BALOCHISTAN,2008,2008-09,0.00,0.00,0
1246,cotton,Pishin,BALOCHISTAN,2008,2008-09,0.00,0.00,0
1247,cotton,Qilla Abdullah,BALOCHISTAN,2008,2008-09,0.00,0.00,0
1248,cotton,Qilla Saifullah,BALOCHISTAN,2008,2008-09,0.10,0.20,340
1249,cotton,Quetta,BALOCHISTAN,2008,2008-09,0.00,0.00,0
1250,cotton,Sibi,BALOCHISTAN,2008,2008-09,5.90,15.90,458
1251,cotton,Zhob,BALOCHISTAN,2008,2008-09,0.00,0.00,0
1252,cotton,Ziarat,BALOCHISTAN,2008,2008-09,0.00,0.00,0
1253,cotton,Disputed Area,DISPUTED AREA,2008,2008-09,0.00,0.00,0
1254,cotton,Bajaur Agency,FATA,2008,2008-09,0.00,0.00,0
1255,cotton,Khyber Agency,FATA,2008,2008-09,0.00,0.00,0
1256,cotton,Kurrum Agency,FATA,2008,2008-09,0.00,0.00,0
1257,cotton,Mohmand Agency,FATA,2008,2008-09,0.00,0.00,0
1258,cotton,North Waziristan Agency,FATA,2008,2008-09,0.00,0.00,0
1259,cotton,Orakzai Agency,FATA,2008,2008-09,0.00,0.00,0
1260,cotton,South Waziristan Agency,FATA,2008,2008-09,0.00,0.00,0
1261,cotton,Islamabad,FEDERAL,2008,2008-09,0.00,0.00,0
1262,cotton,Astore,GILGIT BALTISTAN,2008,2008-09,0.00,0.00,0
1263,cotton,Baltistan,GILGIT BALTISTAN,2008,2008-09,0.00,0.00,0
1264,cotton,Diamir,GILGIT BALTISTAN,2008,2008-09,0.00,0.00,0
1265,cotton,Ghanche,GILGIT BALTISTAN,2008,2008-09,0.00,0.00,0
1266,cotton,Ghizer,GILGIT BALTISTAN,2008,2008-09,0.00,0.00,0
1267,cotton,Gilgit,GILGIT BALTISTAN,2008,2008-09,0.00,0.00,0
1268,cotton,Abbottabad,KPK,2008,2008-09,0.00,0.00,0
1269,cotton,Bannu,KPK,2008,2008-09,0.00,0.00,0
1270,cotton,Battagram,KPK,2008,2008-09,0.00,0.00,0
1271,cotton,Buner,KPK,2008,2008-09,0.00,0.00,0
1272,cotton,Charsadda,KPK,2008,2008-09,0.00,0.00,0
1273,cotton,Chitral,KPK,2008,2008-09,0.00,0.00,0
1274,cotton,Dera Ismail Khan,KPK,2008,2008-09,0.20,0.50,425
1275,cotton,Hangu,KPK,2008,2008-09,0.00,0.00,0
1276,cotton,Haripur,KPK,2008,2008-09,0.00,0.00,0
1277,cotton,Karak,KPK,2008,2008-09,0.00,0.00,0
1278,cotton,Kohat,KPK,2008,2008-09,0.00,0.00,0
1279,cotton,Kohistan,KPK,2008,2008-09,0.00,0.00,0
1280,cotton,Lakki Marwat,KPK,2008,2008-09,0.00,0.00,0
1281,cotton,Lower Dir,KPK,2008,2008-09,0.00,0.00,0
1282,cotton,Malakand,KPK,2008,2008-09,0.00,0.00,0
1283,cotton,Mansehra,KPK,2008,2008-09,0.00,0.00,0
1284,cotton,Mardan,KPK,2008,2008-09,0.00,0.00,0
1285,cotton,Nowshera,KPK,2008,2008-09,0.00,0.00,0
1286,cotton,Peshawar,KPK,2008,2008-09,0.00,0.00,0
1287,cotton,Shangla,KPK,2008,2008-09,0.00,0.00,0
1288,cotton,Swabi,KPK,2008,2008-09,0.00,0.00,0
1289,cotton,Swat,KPK,2008,2008-09,0.00,0.00,0
1290,cotton,Tank,KPK,2008,2008-09,0.00,0.00,0
1291,cotton,Upper Dir,KPK,2008,2008-09,0.00,0.00,0
1292,cotton,Attock,PUNJAB,2008,2008-09,0.00,0.00,0
1293,cotton,Bahawalnagar,PUNJAB,2008,2008-09,211.24,919.75,740
1294,cotton,Bahawalpur,PUNJAB,2008,2008-09,279.23,1220.61,743
1295,cotton,Bhakkar,PUNJAB,2008,2008-09,8.09,26.69,561
1296,cotton,Chakwal,PUNJAB,2008,2008-09,0.00,0.00,0
1297,cotton,Chiniot,PUNJAB,2008,2008-09,0.00,0.00,0
1298,cotton,Dera Ghazi Khan,PUNJAB,2008,2008-09,95.10,343.18,613
1299,cotton,Faisalabad,PUNJAB,2008,2008-09,39.25,144.71,627
1300,cotton,Gujranwala,PUNJAB,2008,2008-09,0.00,0.00,0
1301,cotton,Gujrat,PUNJAB,2008,2008-09,0.00,0.00,0
1302,cotton,Hafizabad,PUNJAB,2008,2008-09,0.00,0.00,0
1303,cotton,Jhang,PUNJAB,2008,2008-09,55.44,206.46,633
1304,cotton,Jhelum,PUNJAB,2008,2008-09,0.40,0.47,200
1305,cotton,Kasur,PUNJAB,2008,2008-09,12.95,32.00,420
1306,cotton,Khanewal,PUNJAB,2008,2008-09,165.51,754.10,775
1307,cotton,Khushab,PUNJAB,2008,2008-09,0.40,0.56,238
1308,cotton,Lahore,PUNJAB,2008,2008-09,0.00,0.00,0
1309,cotton,Layyah,PUNJAB,2008,2008-09,38.44,130.96,579
1310,cotton,Lodhran,PUNJAB,2008,2008-09,197.48,635.60,547
1311,cotton,Mandi Bahauddin,PUNJAB,2008,2008-09,2.02,3.14,264
1312,cotton,Mianwali,PUNJAB,2008,2008-09,13.35,57.07,727
1313,cotton,Multan,PUNJAB,2008,2008-09,167.13,670.77,682
1314,cotton,Muzaffargarh,PUNJAB,2008,2008-09,182.11,505.00,471
1315,cotton,Nankana Sahib,PUNJAB,2008,2008-09,0.00,0.00,0
1316,cotton,Narowal,PUNJAB,2008,2008-09,0.00,0.00,0
1317,cotton,Okara,PUNJAB,2008,2008-09,25.09,85.26,578
1318,cotton,Pakpattan,PUNJAB,2008,2008-09,46.13,212.48,783
1319,cotton,Rahim Yar Khan,PUNJAB,2008,2008-09,254.14,1184.11,792
1320,cotton,Rajanpur,PUNJAB,2008,2008-09,126.66,436.29,586
1321,cotton,Rawalpindi,PUNJAB,2008,2008-09,0.00,0.00,0
1322,cotton,Sahiwal,PUNJAB,2008,2008-09,71.22,309.86,740
1323,cotton,Sargodha,PUNJAB,2008,2008-09,6.88,14.93,369
1324,cotton,Sheikhupura,PUNJAB,2008,2008-09,0.00,0.00,0
1325,cotton,Sialkot,PUNJAB,2008,2008-09,0.00,0.00,0
1326,cotton,Toba Tek Singh,PUNJAB,2008,2008-09,43.30,165.19,649
1327,cotton,Vehari,PUNJAB,2008,2008-09,182.11,691.02,645
1328,cotton,Badin,SINDH,2008,2008-09,13.60,90.30,1129
1329,cotton,Dadu,SINDH,2008,2008-09,9.20,38.60,713
1330,cotton,Ghotki,SINDH,2008,2008-09,76.90,379.40,839
1331,cotton,Hyderabad,SINDH,2008,2008-09,7.00,51.80,1258
1332,cotton,Jacobabad,SINDH,2008,2008-09,0.00,0.00,0
1333,cotton,Jamshoro,SINDH,2008,2008-09,17.50,75.20,731
1334,cotton,Karachi,SINDH,2008,2008-09,0.10,0.50,850
1335,cotton,Kashmore,SINDH,2008,2008-09,0.00,0.00,0
1336,cotton,Khairpur,SINDH,2008,2008-09,78.90,377.70,814
1337,cotton,Larkana,SINDH,2008,2008-09,3.60,15.20,718
1338,cotton,Matiari,SINDH,2008,2008-09,33.10,251.60,1292
1339,cotton,Mirpur Khas,SINDH,2008,2008-09,35.30,185.70,894
1340,cotton,Naushahro Feroze,SINDH,2008,2008-09,36.90,186.60,860
1341,cotton,Qambar Shahdadkot,SINDH,2008,2008-09,0.00,0.00,0
1342,cotton,Sanghar,SINDH,2008,2008-09,122.90,656.90,909
1343,cotton,Shaheed Benazirabad,SINDH,2008,2008-09,46.30,236.90,870
1344,cotton,Shikarpur,SINDH,2008,2008-09,0.10,0.50,850
1345,cotton,Sukkur,SINDH,2008,2008-09,30.20,142.80,804
1346,cotton,Tando Allahyar,SINDH,2008,2008-09,20.80,137.60,1125
1347,cotton,Tando Muhammad Khan,SINDH,2008,2008-09,4.40,28.50,1101
1348,cotton,Tharparkar,SINDH,2008,2008-09,0.70,3.50,850
1349,cotton,Thatta,SINDH,2008,2008-09,0.80,4.70,999
1350,cotton,Umerkot,SINDH,2008,2008-09,23.20,114.40,838
1351,cotton,Bagh,AJK,2009,2009-10,0.00,0.00,0
1352,cotton,Bhimber,AJK,2009,2009-10,0.00,0.00,0
1353,cotton,Hattian,AJK,2009,2009-10,0.00,0.00,0
1354,cotton,Haveli,AJK,2009,2009-10,0.00,0.00,0
1355,cotton,Kotli,AJK,2009,2009-10,0.00,0.00,0
1356,cotton,Mirpur,AJK,2009,2009-10,0.00,0.00,0
1357,cotton,Muzaffarabad,AJK,2009,2009-10,0.00,0.00,0
1358,cotton,Neelam,AJK,2009,2009-10,0.00,0.00,0
1359,cotton,Poonch,AJK,2009,2009-10,0.00,0.00,0
1360,cotton,Sudhnoti,AJK,2009,2009-10,0.00,0.00,0
1361,cotton,Awaran,BALOCHISTAN,2009,2009-10,0.70,0.96,233
1362,cotton,Barkhan,BALOCHISTAN,2009,2009-10,3.78,4.93,222
1363,cotton,Bolan,BALOCHISTAN,2009,2009-10,2.02,5.05,425
1364,cotton,Chagai,BALOCHISTAN,2009,2009-10,2.56,3.21,213
1365,cotton,Dera Bugti,BALOCHISTAN,2009,2009-10,0.02,0.05,425
1366,cotton,Gwadar,BALOCHISTAN,2009,2009-10,0.00,0.00,0
1367,cotton,Jafarabad,BALOCHISTAN,2009,2009-10,0.00,0.00,0
1368,cotton,Jhal Magsi,BALOCHISTAN,2009,2009-10,0.33,0.42,217
1369,cotton,Kalat,BALOCHISTAN,2009,2009-10,0.00,0.00,0
1370,cotton,Kech,BALOCHISTAN,2009,2009-10,0.01,0.01,170
1371,cotton,Kharan,BALOCHISTAN,2009,2009-10,1.94,2.63,230
1372,cotton,Khuzdar,BALOCHISTAN,2009,2009-10,5.80,7.40,217
1373,cotton,Kohlu,BALOCHISTAN,2009,2009-10,0.99,1.26,217
1374,cotton,Lasbela,BALOCHISTAN,2009,2009-10,5.05,6.96,234
1375,cotton,Loralai,BALOCHISTAN,2009,2009-10,0.51,0.67,223
1376,cotton,Mastung,BALOCHISTAN,2009,2009-10,0.00,0.00,0
1377,cotton,Musakhel,BALOCHISTAN,2009,2009-10,0.00,0.00,0
1378,cotton,Nasirabad,BALOCHISTAN,2009,2009-10,3.50,4.47,217
1379,cotton,Nushki,BALOCHISTAN,2009,2009-10,0.00,0.00,0
1380,cotton,Panjgur,BALOCHISTAN,2009,2009-10,0.01,0.01,170
1381,cotton,Pishin,BALOCHISTAN,2009,2009-10,0.00,0.00,0
1382,cotton,Qilla Abdullah,BALOCHISTAN,2009,2009-10,0.00,0.00,0
1383,cotton,Qilla Saifullah,BALOCHISTAN,2009,2009-10,0.09,0.11,214
1384,cotton,Quetta,BALOCHISTAN,2009,2009-10,0.00,0.00,0
1385,cotton,Sibi,BALOCHISTAN,2009,2009-10,6.20,8.51,233
1386,cotton,Zhob,BALOCHISTAN,2009,2009-10,0.00,0.00,0
1387,cotton,Ziarat,BALOCHISTAN,2009,2009-10,0.00,0.00,0
1388,cotton,Disputed Area,DISPUTED AREA,2009,2009-10,0.00,0.00,0
1389,cotton,Bajaur Agency,FATA,2009,2009-10,0.00,0.00,0
1390,cotton,Khyber Agency,FATA,2009,2009-10,0.00,0.00,0
1391,cotton,Kurrum Agency,FATA,2009,2009-10,0.00,0.00,0
1392,cotton,Mohmand Agency,FATA,2009,2009-10,0.00,0.00,0
1393,cotton,North Waziristan Agency,FATA,2009,2009-10,0.00,0.00,0
1394,cotton,Orakzai Agency,FATA,2009,2009-10,0.00,0.00,0
1395,cotton,South Waziristan Agency,FATA,2009,2009-10,0.00,0.00,0
1396,cotton,Islamabad,FEDERAL,2009,2009-10,0.00,0.00,0
1397,cotton,Astore,GILGIT BALTISTAN,2009,2009-10,0.00,0.00,0
1398,cotton,Baltistan,GILGIT BALTISTAN,2009,2009-10,0.00,0.00,0
1399,cotton,Diamir,GILGIT BALTISTAN,2009,2009-10,0.00,0.00,0
1400,cotton,Ghanche,GILGIT BALTISTAN,2009,2009-10,0.00,0.00,0
1401,cotton,Ghizer,GILGIT BALTISTAN,2009,2009-10,0.00,0.00,0
1402,cotton,Gilgit,GILGIT BALTISTAN,2009,2009-10,0.00,0.00,0
1403,cotton,Abbottabad,KPK,2009,2009-10,0.00,0.00,0
1404,cotton,Bannu,KPK,2009,2009-10,0.01,0.02,219
1405,cotton,Battagram,KPK,2009,2009-10,0.00,0.00,0
1406,cotton,Buner,KPK,2009,2009-10,0.00,0.00,0
1407,cotton,Charsadda,KPK,2009,2009-10,0.00,0.00,0
1408,cotton,Chitral,KPK,2009,2009-10,0.00,0.00,0
1409,cotton,Dera Ismail Khan,KPK,2009,2009-10,1.65,2.16,223
1410,cotton,Hangu,KPK,2009,2009-10,0.00,0.00,0
1411,cotton,Haripur,KPK,2009,2009-10,0.00,0.00,0
1412,cotton,Karak,KPK,2009,2009-10,0.00,0.00,0
1413,cotton,Kohat,KPK,2009,2009-10,0.00,0.00,0
1414,cotton,Kohistan,KPK,2009,2009-10,0.00,0.00,0
1415,cotton,Lakki Marwat,KPK,2009,2009-10,0.00,0.00,0
1416,cotton,Lower Dir,KPK,2009,2009-10,0.00,0.00,0
1417,cotton,Malakand,KPK,2009,2009-10,0.00,0.00,0
1418,cotton,Mansehra,KPK,2009,2009-10,0.00,0.00,0
1419,cotton,Mardan,KPK,2009,2009-10,0.01,0.01,276
1420,cotton,Nowshera,KPK,2009,2009-10,0.00,0.00,0
1421,cotton,Peshawar,KPK,2009,2009-10,0.00,0.00,0
1422,cotton,Shangla,KPK,2009,2009-10,0.00,0.00,0
1423,cotton,Swabi,KPK,2009,2009-10,0.00,0.00,0
1424,cotton,Swat,KPK,2009,2009-10,0.00,0.00,0
1425,cotton,Tank,KPK,2009,2009-10,0.00,0.00,0
1426,cotton,Upper Dir,KPK,2009,2009-10,0.00,0.00,0
1427,cotton,Attock,PUNJAB,2009,2009-10,0.00,0.00,0
1428,cotton,Bahawalnagar,PUNJAB,2009,2009-10,231.88,898.12,658
1429,cotton,Bahawalpur,PUNJAB,2009,2009-10,282.06,968.96,584
1430,cotton,Bhakkar,PUNJAB,2009,2009-10,18.21,46.58,435
1431,cotton,Chakwal,PUNJAB,2009,2009-10,0.00,0.00,0
1432,cotton,Chiniot,PUNJAB,2009,2009-10,2.83,7.26,436
1433,cotton,Dera Ghazi Khan,PUNJAB,2009,2009-10,98.34,356.16,616
1434,cotton,Faisalabad,PUNJAB,2009,2009-10,52.20,151.21,492
1435,cotton,Gujranwala,PUNJAB,2009,2009-10,0.00,0.00,0
1436,cotton,Gujrat,PUNJAB,2009,2009-10,0.00,0.00,0
1437,cotton,Hafizabad,PUNJAB,2009,2009-10,0.00,0.00,0
1438,cotton,Jhang,PUNJAB,2009,2009-10,69.60,150.71,368
1439,cotton,Jhelum,PUNJAB,2009,2009-10,0.40,0.39,166
1440,cotton,Kasur,PUNJAB,2009,2009-10,14.97,32.10,365
1441,cotton,Khanewal,PUNJAB,2009,2009-10,188.18,603.78,545
1442,cotton,Khushab,PUNJAB,2009,2009-10,0.40,1.23,523
1443,cotton,Lahore,PUNJAB,2009,2009-10,0.00,0.00,0
1444,cotton,Layyah,PUNJAB,2009,2009-10,48.56,126.97,444
1445,cotton,Lodhran,PUNJAB,2009,2009-10,199.51,742.57,633
1446,cotton,Mandi Bahauddin,PUNJAB,2009,2009-10,2.02,2.56,215
1447,cotton,Mianwali,PUNJAB,2009,2009-10,21.85,72.20,562
1448,cotton,Multan,PUNJAB,2009,2009-10,172.80,617.26,607
1449,cotton,Muzaffargarh,PUNJAB,2009,2009-10,176.03,488.28,472
1450,cotton,Nankana Sahib,PUNJAB,2009,2009-10,0.00,0.00,0
1451,cotton,Narowal,PUNJAB,2009,2009-10,0.00,0.00,0
1452,cotton,Okara,PUNJAB,2009,2009-10,29.54,83.75,482
1453,cotton,Pakpattan,PUNJAB,2009,2009-10,50.99,159.99,533
1454,cotton,Rahim Yar Khan,PUNJAB,2009,2009-10,276.40,1142.92,703
1455,cotton,Rajanpur,PUNJAB,2009,2009-10,141.64,626.46,752
1456,cotton,Rawalpindi,PUNJAB,2009,2009-10,0.00,0.00,0
1457,cotton,Sahiwal,PUNJAB,2009,2009-10,85.39,233.57,465
1458,cotton,Sargodha,PUNJAB,2009,2009-10,8.90,21.74,415
1459,cotton,Sheikhupura,PUNJAB,2009,2009-10,0.00,0.00,0
1460,cotton,Sialkot,PUNJAB,2009,2009-10,0.00,0.00,0
1461,cotton,Toba Tek Singh,PUNJAB,2009,2009-10,55.04,143.11,442
1462,cotton,Vehari,PUNJAB,2009,2009-10,208.00,874.12,714
1463,cotton,Badin,SINDH,2009,2009-10,18.89,152.95,1376
1464,cotton,Dadu,SINDH,2009,2009-10,98.33,356.16,616
1465,cotton,Ghotki,SINDH,2009,2009-10,90.69,544.57,1021
1466,cotton,Hyderabad,SINDH,2009,2009-10,7.90,65.46,1409
1467,cotton,Jacobabad,SINDH,2009,2009-10,0.00,0.00,0
1468,cotton,Jamshoro,SINDH,2009,2009-10,18.20,96.26,899
1469,cotton,Karachi,SINDH,2009,2009-10,0.12,0.56,816
1470,cotton,Kashmore,SINDH,2009,2009-10,0.00,0.00,0
1471,cotton,Khairpur,SINDH,2009,2009-10,80.20,424.10,899
1472,cotton,Larkana,SINDH,2009,2009-10,3.37,16.43,830
1473,cotton,Matiari,SINDH,2009,2009-10,38.21,313.12,1393
1474,cotton,Mirpur Khas,SINDH,2009,2009-10,40.32,257.72,1087
1475,cotton,Naushahro Feroze,SINDH,2009,2009-10,40.97,251.56,1044
1476,cotton,Qambar Shahdadkot,SINDH,2009,2009-10,0.00,0.00,0
1477,cotton,Sanghar,SINDH,2009,2009-10,135.62,950.97,1192
1478,cotton,Shaheed Benazirabad,SINDH,2009,2009-10,55.97,349.13,1060
1479,cotton,Shikarpur,SINDH,2009,2009-10,0.19,0.89,810
1480,cotton,Sukkur,SINDH,2009,2009-10,35.75,186.97,889
1481,cotton,Tando Allahyar,SINDH,2009,2009-10,23.31,188.72,1376
1482,cotton,Tando Muhammad Khan,SINDH,2009,2009-10,4.98,38.06,1299
1483,cotton,Tharparkar,SINDH,2009,2009-10,1.10,6.03,934
1484,cotton,Thatta,SINDH,2009,2009-10,2.06,14.74,1218
1485,cotton,Umerkot,SINDH,2009,2009-10,24.79,138.28,948
1486,cotton,Bagh,AJK,2010,2010-11,0.00,0.00,0
1487,cotton,Bhimber,AJK,2010,2010-11,0.00,0.00,0
1488,cotton,Hattian,AJK,2010,2010-11,0.00,0.00,0
